trade_date,close_x,pct_chg_x,vol_x,close_y,pct_chg_y,vol_y
20111012,2420.0,3.0438,91508568.0,2644.758,3.635,65945680.0
20111013,2438.79,0.7764,87860106.0,2662.601,0.6747,60426201.0
20111014,2431.375,-0.304,60673160.0,2653.782,-0.3312,38336948.0
20111017,2440.402,0.3713,58267682.0,2666.951,0.4962,36158315.0
20111018,2383.485,-2.3323,79525744.0,2592.209,-2.8025,39373448.0
20111019,2377.512,-0.2506,58534637.0,2583.081,-0.3521,31116166.0
20111020,2331.366,-1.9409,65425215.0,2520.532,-2.4215,39842462.0
20111021,2317.275,-0.6044,48436725.0,2507.877,-0.5021,29843503.0
20111024,2370.333,2.2897,70874071.0,2576.669,2.743,46345801.0
20111025,2409.672,1.6596,90888876.0,2625.425,1.8922,57967375.0
20111026,2427.48,0.739,107447168.0,2651.652,0.999,73098240.0
20111027,2435.614,0.3351,82408961.0,2657.478,0.2197,48820391.0
20111028,2473.41,1.5518,110032721.0,2709.017,1.9394,71643105.0
20111031,2468.25,-0.2086,84172562.0,2695.307,-0.5061,50407112.0
20111101,2470.019,0.0717,88892417.0,2697.534,0.0826,55206651.0
20111102,2504.108,1.3801,105468200.0,2742.39,1.6629,64361584.0
20111103,2508.09,0.159,136576325.0,2744.301,0.0697,84820760.0
20111104,2528.294,0.8056,101873675.0,2763.746,0.7086,61958218.0
20111107,2509.799,-0.7315,78867174.0,2736.248,-0.995,45375056.0
20111108,2503.836,-0.2376,78672656.0,2727.71,-0.312,47884252.0
20111109,2524.919,0.842,78208572.0,2751.654,0.8778,46877960.0
20111110,2479.536,-1.7974,87111088.0,2699.588,-1.8922,51173702.0
20111111,2481.084,0.0624,66137668.0,2695.002,-0.1699,36636696.0
20111114,2528.714,1.9197,81229812.0,2750.195,2.048,46390943.0
20111115,2529.761,0.0414,79227750.0,2744.68,-0.2005,41759864.0
20111116,2466.959,-2.4825,93382109.0,2670.116,-2.7167,55949239.0
20111117,2463.046,-0.1586,66414285.0,2662.017,-0.3033,35247652.0
20111118,2416.562,-1.8873,72180807.0,2606.495,-2.0857,42414718.0
20111121,2415.13,-0.0593,50170366.0,2609.687,0.1225,27971896.0
20111122,2412.625,-0.1037,51443233.0,2609.475,-0.0081,29069078.0
20111123,2395.065,-0.7278,50547850.0,2584.011,-0.9758,28531412.0
20111124,2397.554,0.1039,52154150.0,2588.915,0.1898,30319601.0
20111125,2380.224,-0.7228,45362552.0,2569.973,-0.7317,23913766.0
20111128,2383.034,0.1181,46064666.0,2573.321,0.1303,25666936.0
20111129,2412.393,1.232,55123190.0,2608.569,1.3697,30025878.0
20111130,2333.414,-3.2739,76611104.0,2521.52,-3.337,42352645.0
20111201,2386.86,2.2905,98650046.0,2583.613,2.4625,63520252.0
20111202,2360.664,-1.0975,59868845.0,2557.311,-1.018,32183703.0
20111205,2333.229,-1.1622,52214969.0,2521.385,-1.4048,32063388.0
20111206,2325.905,-0.3139,45917077.0,2516.341,-0.2,26297581.0
20111207,2332.73,0.2934,41570306.0,2528.228,0.4724,23261839.0
20111208,2329.82,-0.1247,51473520.0,2525.001,-0.1276,27777744.0
20111209,2315.27,-0.6245,39988559.0,2503.461,-0.8531,24029059.0
20111212,2291.545,-1.0247,39632578.0,2477.692,-1.0293,21901249.0
20111213,2248.59,-1.8745,58627478.0,2421.928,-2.2506,35717534.0
20111214,2228.525,-0.8923,44079822.0,2397.48,-1.0094,25320109.0
20111215,2180.895,-2.1373,56712186.0,2340.788,-2.3646,36750834.0
20111216,2224.84,2.015,57265903.0,2390.129,2.1079,36302339.0
20111219,2218.235,-0.2969,57818464.0,2384.408,-0.2394,37909752.0
20111220,2215.93,-0.1039,52761113.0,2377.073,-0.3076,32402327.0
20111221,2191.148,-1.1184,50877262.0,2339.108,-1.5971,31209525.0
20111222,2186.297,-0.2214,58986117.0,2341.335,0.0952,36683858.0
20111223,2204.784,0.8456,52421325.0,2359.159,0.7613,33161904.0
20111226,2190.11,-0.6656,43613663.0,2335.702,-0.9943,28224087.0
20111227,2166.205,-1.0915,45712179.0,2305.035,-1.313,29277314.0
20111228,2170.013,0.1758,49633435.0,2307.928,0.1255,32882020.0
20111229,2173.561,0.1635,44749200.0,2311.361,0.1487,30887700.0
20111230,2199.417,1.1896,51943838.0,2345.742,1.4875,35865243.0
20120104,2169.39,-1.3652,49245537.0,2298.753,-2.0032,34344567.0
20120105,2148.452,-0.9652,58743447.0,2276.385,-0.973,43016480.0
20120106,2163.395,0.6955,50583054.0,2290.601,0.6245,35198992.0
20120109,2225.89,2.8887,76759839.0,2368.57,3.4039,54727341.0
20120110,2285.744,2.689,109585415.0,2447.349,3.326,81154989.0
20120111,2276.046,-0.4243,84441781.0,2435.608,-0.4797,58705674.0
20120112,2275.01,-0.0455,71569994.0,2435.219,-0.016,47121275.0
20120113,2244.58,-1.3376,71474322.0,2394.334,-1.6789,45513997.0
20120116,2206.193,-1.7102,45859522.0,2345.649,-2.0333,30527145.0
20120117,2298.376,4.1784,87803560.0,2460.601,4.9006,64205648.0
20120118,2266.384,-1.3919,89940422.0,2422.189,-1.5611,63892358.0
20120119,2296.075,1.3101,72498861.0,2468.35,1.9058,55615726.0
20120120,2319.118,1.0036,69922753.0,2504.086,1.4478,54529783.0
20120130,2285.038,-1.4695,58413687.0,2460.72,-1.7318,43517148.0
20120131,2292.61,0.3314,48738325.0,2464.26,0.1439,30701501.0
20120201,2268.08,-1.07,53553811.0,2428.994,-1.4311,35015374.0
20120202,2312.556,1.961,63471872.0,2486.238,2.3567,42066985.0
20120203,2330.405,0.7718,78943697.0,2506.09,0.7985,49949240.0
20120206,2331.136,0.0314,75734477.0,2504.322,-0.0705,45079905.0
20120207,2291.902,-1.683,67326906.0,2457.954,-1.8515,39679164.0
20120208,2347.53,2.4272,87114528.0,2528.236,2.8594,56186456.0
20120209,2349.589,0.0877,98032325.0,2529.231,0.0394,59299751.0
20120210,2351.981,0.1018,96501619.0,2533.624,0.1737,61575877.0
20120213,2351.855,-0.0054,86263585.0,2531.981,-0.0648,51913973.0
20120214,2344.771,-0.3012,73130413.0,2522.107,-0.39,40430101.0
20120215,2366.702,0.9353,98861021.0,2549.607,1.0904,58090370.0
20120216,2356.86,-0.4159,95051169.0,2536.074,-0.5308,54395431.0
20120217,2357.181,0.0136,71924839.0,2537.086,0.0399,38994716.0
20120220,2363.597,0.2722,88911586.0,2540.706,0.1427,56153329.0
20120221,2381.43,0.7545,79348669.0,2562.453,0.8559,47894808.0
20120222,2403.587,0.9304,118684269.0,2597.476,1.3668,76376656.0
20120223,2409.554,0.2483,112553593.0,2606.256,0.338,70377126.0
20120224,2439.628,1.2481,134903249.0,2648.017,1.6023,85999708.0
20120227,2447.057,0.3045,158073244.0,2656.573,0.3231,101514034.0
20120228,2451.857,0.1962,118361993.0,2662.463,0.2217,77592536.0
20120229,2428.487,-0.9532,95536952.0,2634.143,-1.0637,59120206.0
20120301,2426.115,-0.0977,75083289.0,2633.345,-0.0303,42148441.0
20120302,2460.693,1.4252,103228378.0,2679.934,1.7692,64122034.0
20120305,2445.002,-0.6377,112693326.0,2662.698,-0.6432,71395458.0
20120306,2410.445,-1.4134,103709012.0,2621.052,-1.5641,62447148.0
20120307,2394.794,-0.6493,94790636.0,2603.005,-0.6885,56948733.0
20120308,2420.276,1.0641,96782134.0,2635.791,1.2595,57549413.0
20120309,2439.462,0.7927,100624055.0,2664.302,1.0817,55258921.0
20120312,2434.859,-0.1887,106223059.0,2654.402,-0.3716,62327216.0
20120313,2455.795,0.8598,104649712.0,2681.073,1.0048,58404469.0
20120314,2391.23,-2.6291,179786029.0,2605.106,-2.8335,108426540.0
20120315,2373.774,-0.73,120025499.0,2585.546,-0.7508,72565960.0
20120316,2404.736,1.3043,103675622.0,2623.52,1.4687,58091259.0
20120319,2410.184,0.2266,102153490.0,2630.013,0.2475,57646625.0
20120320,2376.839,-1.3835,97903935.0,2584.445,-1.7326,58114065.0
20120321,2378.195,0.0571,95686538.0,2587.793,0.1295,58002544.0
20120322,2375.772,-0.1019,79348880.0,2583.747,-0.1563,44926777.0
20120323,2349.539,-1.1042,76862139.0,2552.94,-1.1923,43329256.0
20120326,2350.599,0.0451,55427733.0,2555.442,0.098,31816211.0
20120327,2347.179,-0.1455,60881116.0,2547.143,-0.3248,35944604.0
20120328,2284.881,-2.6542,83645283.0,2474.9,-2.8362,50005790.0
20120329,2252.16,-1.4321,74248084.0,2443.122,-1.284,46131304.0
20120330,2262.788,0.4719,62024147.0,2454.899,0.482,37027086.0
20120405,2302.241,1.7436,80101456.0,2512.832,2.3599,54331687.0
20120406,2306.553,0.1873,72136521.0,2519.83,0.2785,42368576.0
20120409,2285.777,-0.9007,59760639.0,2495.146,-0.9796,35370986.0
20120410,2305.863,0.8787,67345526.0,2519.788,0.9876,41335905.0
20120411,2308.925,0.1328,75130070.0,2520.036,0.0098,42510310.0
20120412,2350.864,1.8164,97687895.0,2570.436,2.0,56488409.0
20120413,2359.161,0.3529,98774414.0,2580.454,0.3897,53092643.0
20120416,2357.026,-0.0905,85322682.0,2574.044,-0.2484,40839700.0
20120417,2334.985,-0.9351,84688445.0,2541.883,-1.2494,37815467.0
20120418,2380.848,1.9642,108612544.0,2599.908,2.2828,58688408.0
20120419,2378.634,-0.093,94272421.0,2596.056,-0.1482,46448109.0
20120420,2406.863,1.1868,115522062.0,2626.839,1.1858,61446379.0
20120423,2388.588,-0.7593,122907558.0,2606.038,-0.7919,58664938.0
20120424,2388.834,0.0103,133722354.0,2604.866,-0.045,71139558.0
20120425,2406.813,0.7526,130972867.0,2625.99,0.8109,62468053.0
20120426,2404.697,-0.0879,115529587.0,2631.487,0.2093,58965667.0
20120427,2396.316,-0.3485,91228350.0,2626.157,-0.2025,48233586.0
20120502,2438.436,1.7577,128006006.0,2683.487,2.183,80148654.0
20120503,2440.08,0.0674,102248493.0,2691.518,0.2993,59361090.0
20120504,2452.014,0.4891,102204871.0,2715.879,0.9051,63218086.0
20120507,2451.947,-0.0027,108830107.0,2717.778,0.0699,68547314.0
20120508,2448.884,-0.1249,104855537.0,2709.116,-0.3187,63110840.0
20120509,2408.587,-1.6455,97902212.0,2657.514,-1.9048,58400283.0
20120510,2410.23,0.0682,81698471.0,2657.214,-0.0113,46962576.0
20120511,2394.983,-0.6326,74863995.0,2636.917,-0.7638,41006143.0
20120514,2380.725,-0.5953,90526339.0,2615.534,-0.8109,52082484.0
20120515,2374.843,-0.2471,77922916.0,2617.374,0.0703,45767271.0
20120516,2346.192,-1.2064,76733829.0,2574.647,-1.6324,43280274.0
20120517,2378.886,1.3935,86870030.0,2613.942,1.5262,43728389.0
20120518,2344.52,-1.4446,89689419.0,2573.976,-1.529,43422124.0
20120521,2348.3,0.1612,74840341.0,2587.231,0.515,38602090.0
20120522,2373.307,1.0649,76779780.0,2627.525,1.5574,42773529.0
20120523,2363.437,-0.4159,84216580.0,2616.869,-0.4056,43719531.0
20120524,2350.973,-0.5274,79206805.0,2595.26,-0.8258,42844066.0
20120525,2333.553,-0.741,74019252.0,2573.103,-0.8537,39273004.0
20120528,2361.367,1.1919,94962105.0,2614.689,1.6162,56339275.0
20120529,2389.636,1.1971,117157725.0,2650.854,1.3831,72135637.0
20120530,2384.668,-0.2079,89809793.0,2642.258,-0.3243,51855436.0
20120531,2372.234,-0.5214,77890228.0,2632.042,-0.3866,44107469.0
20120601,2373.436,0.0507,77021923.0,2632.998,0.0363,44191056.0
20120604,2308.55,-2.7338,90179347.0,2559.026,-2.8094,52478502.0
20120605,2311.916,0.1458,66078528.0,2558.842,-0.0072,37779910.0
20120606,2309.555,-0.1021,58532028.0,2557.401,-0.0563,33857694.0
20120607,2293.13,-0.7112,60232048.0,2542.184,-0.595,34841186.0
20120608,2281.447,-0.5095,67924641.0,2524.329,-0.7023,43856426.0
20120611,2305.856,1.0699,64197967.0,2558.265,1.3444,40098260.0
20120612,2289.791,-0.6967,59941982.0,2540.178,-0.707,37936676.0
20120613,2318.924,1.2723,78454349.0,2580.636,1.5927,45014568.0
20120614,2295.946,-0.9909,71633722.0,2560.421,-0.7833,40247934.0
20120615,2306.85,0.4749,68687579.0,2568.054,0.2981,42786078.0
20120618,2316.052,0.3989,60594622.0,2581.212,0.5124,35693628.0
20120619,2300.795,-0.6588,60135905.0,2558.621,-0.8752,32700553.0
20120620,2292.877,-0.3441,54103955.0,2552.611,-0.2349,29850639.0
20120621,2260.877,-1.3956,58992012.0,2512.185,-1.5837,35396732.0
20120625,2224.114,-1.6261,59768952.0,2456.518,-2.2159,40106735.0
20120626,2222.067,-0.092,52940798.0,2454.915,-0.0653,31734008.0
20120627,2216.934,-0.231,51049128.0,2447.195,-0.3145,30007553.0
20120628,2195.843,-0.9514,54182183.0,2425.729,-0.8772,30543113.0
20120629,2225.431,1.3475,61441886.0,2461.612,1.4793,37994941.0
20120702,2226.11,0.0305,62196207.0,2465.238,0.1473,40510078.0
20120703,2229.193,0.1385,62703021.0,2468.721,0.1413,38693354.0
20120704,2227.315,-0.0842,55273656.0,2464.919,-0.154,34452142.0
20120705,2201.353,-1.1656,57967934.0,2430.37,-1.4016,34726145.0
20120706,2223.579,1.0097,76557917.0,2472.614,1.7382,49610605.0
20120709,2170.814,-2.373,75111472.0,2416.036,-2.2882,49223302.0
20120710,2164.437,-0.2938,58993972.0,2406.706,-0.3862,35549984.0
20120711,2175.383,0.5057,58614472.0,2425.572,0.7839,37624312.0
20120712,2185.491,0.4647,82133762.0,2449.181,0.9733,56717691.0
20120713,2185.895,0.0185,57546838.0,2450.633,0.0593,36725256.0
20120716,2147.955,-1.7357,67487681.0,2399.731,-2.0771,42771870.0
20120717,2161.186,0.616,55184408.0,2414.201,0.603,33424329.0
20120718,2169.099,0.3661,66552659.0,2414.335,0.0056,41751788.0
20120719,2184.841,0.7257,79338049.0,2424.322,0.4137,46949052.0
20120720,2168.638,-0.7416,64346672.0,2398.455,-1.067,37619754.0
20120723,2141.402,-1.2559,55677081.0,2365.431,-1.3769,32390369.0
20120724,2146.589,0.2422,54411286.0,2375.992,0.4465,30310079.0
20120725,2136.151,-0.4863,48575894.0,2360.083,-0.6696,24896501.0
20120726,2126.004,-0.475,52884076.0,2347.488,-0.5337,31314094.0
20120727,2128.765,0.1299,52076920.0,2349.108,0.069,31090525.0
20120730,2109.914,-0.8855,51992383.0,2335.793,-0.5668,30484851.0
20120731,2103.634,-0.2976,53456097.0,2332.922,-0.1229,32099723.0
20120801,2123.36,0.9377,53804602.0,2358.651,1.1029,31420848.0
20120802,2111.182,-0.5735,53467539.0,2334.882,-1.0077,31516159.0
20120803,2132.796,1.0238,53371329.0,2353.737,0.8075,29769785.0
20120806,2154.916,1.0371,71843204.0,2385.611,1.3542,41820665.0
20120807,2157.62,0.1255,75049798.0,2388.873,0.1367,38285489.0
20120808,2160.99,0.1562,72869536.0,2389.795,0.0386,37810451.0
20120809,2174.102,0.6068,72529246.0,2411.7,0.9166,35658951.0
20120810,2168.814,-0.2432,68368559.0,2399.751,-0.4955,34702995.0
20120813,2136.078,-1.5094,71352322.0,2351.931,-1.9927,44783546.0
20120814,2142.525,0.3018,67571589.0,2357.016,0.2162,39850066.0
20120815,2118.945,-1.1006,54609394.0,2331.615,-1.0777,30580176.0
20120816,2112.197,-0.3185,45173009.0,2319.67,-0.5123,25902905.0
20120817,2114.891,0.1275,44390634.0,2313.476,-0.267,26065717.0
20120820,2106.957,-0.3751,46717499.0,2301.788,-0.5052,27402033.0
20120821,2118.268,0.5368,60756505.0,2313.703,0.5176,34895100.0
20120822,2107.711,-0.4984,58441412.0,2295.586,-0.783,31708412.0
20120823,2113.072,0.2544,58472299.0,2302.199,0.2881,31335342.0
20120824,2092.104,-0.9923,60178948.0,2275.677,-1.152,31869591.0
20120827,2055.708,-1.7397,60314833.0,2228.204,-2.0861,37386191.0
20120828,2073.154,0.8487,54422104.0,2238.411,0.4581,33773615.0
20120829,2053.235,-0.9608,52209808.0,2214.814,-1.0542,29010648.0
20120830,2052.585,-0.0317,61963792.0,2211.37,-0.1555,35491310.0
20120831,2047.522,-0.2467,46143904.0,2204.868,-0.294,25964986.0
20120903,2059.147,0.5678,60635498.0,2228.369,1.0659,38548592.0
20120904,2043.649,-0.7526,57462184.0,2204.407,-1.0753,34852688.0
20120905,2037.681,-0.292,57649803.0,2199.875,-0.2056,34751824.0
20120906,2051.918,0.6987,56091817.0,2217.823,0.8159,31695884.0
20120907,2127.762,3.6962,139932624.0,2317.179,4.4799,94529764.0
20120910,2134.893,0.3351,103580026.0,2326.666,0.4094,65330554.0
20120911,2120.554,-0.6716,80426638.0,2311.89,-0.6351,46260719.0
20120912,2126.554,0.2829,84114742.0,2320.071,0.3539,49622518.0
20120913,2110.379,-0.7606,79044972.0,2298.461,-0.9314,42049849.0
20120914,2123.847,0.6382,91248271.0,2315.542,0.7431,61571814.0
20120917,2078.5,-2.1351,76392233.0,2258.705,-2.4546,48984734.0
20120918,2059.543,-0.9121,53794850.0,2235.239,-1.0389,33228696.0
20120919,2067.831,0.4024,52243629.0,2246.236,0.492,34349706.0
20120920,2024.837,-2.0792,67482659.0,2195.951,-2.2386,42545779.0
20120921,2026.69,0.0915,60289456.0,2199.063,0.1417,38120593.0
20120924,2033.192,0.3208,57637779.0,2215.516,0.7482,37501686.0
20120925,2029.293,-0.1918,48219408.0,2210.154,-0.242,27877019.0
20120926,2004.172,-1.2379,50400828.0,2184.891,-1.143,27454626.0
20120927,2056.323,2.6021,76691457.0,2251.717,3.0586,53016900.0
20120928,2086.169,1.4514,79448952.0,2293.106,1.8381,57875825.0
20121008,2074.419,-0.5632,55131612.0,2270.054,-1.0053,35534424.0
20121009,2115.23,1.9673,84563788.0,2320.157,2.2071,52548887.0
20121010,2119.942,0.2228,78912035.0,2324.117,0.1707,42686238.0
20121011,2102.868,-0.8054,74497029.0,2302.533,-0.9287,41300655.0
20121012,2104.932,0.0982,68262972.0,2304.531,0.0868,36874145.0
20121015,2098.703,-0.2959,53940751.0,2294.857,-0.4198,28651746.0
20121016,2098.808,0.005,57818438.0,2298.162,0.144,32059679.0
20121017,2105.618,0.3245,59874065.0,2300.803,0.1149,33349409.0
20121018,2131.688,1.2381,87191092.0,2336.077,1.5331,50615100.0
20121019,2128.302,-0.1588,67641279.0,2332.47,-0.1544,35927732.0
20121022,2132.758,0.2094,60117222.0,2341.592,0.3911,34368286.0
20121023,2114.447,-0.8586,72683806.0,2312.077,-1.2605,37221272.0
20121024,2115.99,0.073,72886618.0,2307.779,-0.1859,37542445.0
20121025,2101.58,-0.681,85393109.0,2291.239,-0.7167,44351531.0
20121026,2066.209,-1.6831,78606435.0,2247.907,-1.8912,40900519.0
20121029,2058.943,-0.3517,53635009.0,2235.854,-0.5362,27581325.0
20121030,2062.347,0.1653,60569092.0,2239.882,0.1802,34083125.0
20121031,2068.88,0.3168,59527234.0,2254.82,0.6669,37169795.0
20121101,2104.428,1.7182,82886670.0,2297.884,1.9099,50761729.0
20121102,2117.046,0.5996,76557220.0,2306.774,0.3869,39833288.0
20121105,2114.027,-0.1426,71538762.0,2301.88,-0.2122,39510372.0
20121106,2105.999,-0.3797,71343850.0,2292.206,-0.4203,39280627.0
20121107,2105.73,-0.0128,59380128.0,2287.505,-0.2051,33067403.0
20121108,2071.509,-1.6251,66594561.0,2245.405,-1.8404,35426475.0
20121109,2069.067,-0.1179,54223460.0,2240.924,-0.1996,30506968.0
20121112,2079.274,0.4933,56694855.0,2251.848,0.4875,34721685.0
20121113,2047.889,-1.5094,61087293.0,2212.44,-1.75,34083704.0
20121114,2055.419,0.3677,48093000.0,2223.11,0.4823,26758790.0
20121115,2030.29,-1.2226,50556857.0,2193.623,-1.3264,28319151.0
20121116,2014.725,-0.7666,49581680.0,2177.24,-0.7468,30247786.0
20121119,2016.982,0.112,45327018.0,2174.985,-0.1036,26978666.0
20121120,2008.923,-0.3996,42580635.0,2164.881,-0.4646,23948916.0
20121121,2030.319,1.065,53282021.0,2194.896,1.3865,30508482.0
20121122,2015.611,-0.7244,45577847.0,2177.546,-0.7905,22912351.0
20121123,2027.384,0.5841,51551469.0,2192.676,0.6948,28667493.0
20121126,2017.464,-0.4893,44779551.0,2175.599,-0.7788,24742696.0
20121127,1991.165,-1.3036,56627422.0,2150.638,-1.1473,31946746.0
20121128,1973.523,-0.886,50505587.0,2129.161,-0.9986,30009339.0
20121129,1963.488,-0.5085,49540088.0,2115.676,-0.6333,29670625.0
20121130,1980.117,0.8469,56893416.0,2139.661,1.1337,36406911.0
20121203,1959.767,-1.0277,61653375.0,2108.85,-1.44,40186762.0
20121204,1975.143,0.7846,62378123.0,2131.473,1.0728,36225915.0
20121205,2031.907,2.8739,119973040.0,2207.878,3.5846,82487103.0
20121206,2029.237,-0.1314,81459219.0,2203.602,-0.1937,48574689.0
20121207,2061.786,1.604,115157289.0,2246.757,1.9584,76169748.0
20121210,2083.77,1.0663,115383226.0,2271.046,1.0811,73375475.0
20121211,2074.704,-0.4351,93370830.0,2258.5,-0.5524,51468703.0
20121212,2082.726,0.3867,78559142.0,2267.767,0.4103,45006454.0
20121213,2061.476,-1.0203,72272324.0,2242.635,-1.1082,41942100.0
20121214,2150.625,4.3245,160873812.0,2355.865,5.049,110892562.0
20121217,2160.342,0.4518,144242218.0,2366.7,0.4599,94088195.0
20121218,2162.464,0.0982,126099467.0,2368.12,0.06,85784849.0
20121219,2162.239,-0.0104,94391522.0,2371.109,0.1262,63292530.0
20121220,2168.353,0.2828,99384183.0,2384.816,0.5781,65655462.0
20121221,2153.31,-0.6938,103372872.0,2372.002,-0.5373,68714158.0
20121224,2159.053,0.2667,78469664.0,2381.217,0.3885,53087004.0
20121225,2213.611,2.5269,143327708.0,2448.395,2.8212,95502350.0
20121226,2219.132,0.2494,121858630.0,2457.619,0.3767,71591828.0
20121227,2205.897,-0.5964,129023501.0,2444.594,-0.53,73255067.0
20121228,2233.252,1.2401,115924934.0,2480.049,1.4503,67166321.0
20121231,2269.128,1.6064,128031402.0,2522.952,1.7299,82002293.0
20130104,2276.992,0.3466,139469931.0,2524.409,0.0577,97988182.0
20130107,2285.364,0.3677,118162813.0,2535.985,0.4586,75167993.0
20130108,2276.07,-0.4067,122907877.0,2525.33,-0.4202,71837100.0
20130109,2275.34,-0.0321,122014924.0,2526.126,0.0315,70231170.0
20130110,2283.658,0.3656,120066676.0,2530.569,0.1759,71085862.0
20130111,2242.997,-1.7805,125068275.0,2483.23,-1.8707,74239176.0
20130114,2311.74,3.0648,144749889.0,2577.725,3.8053,93554091.0
20130115,2325.682,0.6031,165645981.0,2595.856,0.7034,98620805.0
20130116,2309.499,-0.6958,153511167.0,2577.092,-0.7228,93536084.0
20130117,2284.909,-1.0647,119101835.0,2552.758,-0.9442,69915239.0
20130118,2317.07,1.4075,125438026.0,2595.439,1.672,77940303.0
20130121,2328.221,0.4813,134680458.0,2610.898,0.5956,84133742.0
20130122,2315.139,-0.5619,149466584.0,2596.898,-0.5362,105766275.0
20130123,2320.911,0.2493,118179722.0,2607.456,0.4066,75739444.0
20130124,2302.598,-0.789,161031674.0,2582.755,-0.9473,111277172.0
20130125,2291.304,-0.4905,92605741.0,2571.674,-0.429,58487359.0
20130128,2346.505,2.4092,128383760.0,2651.863,3.1182,91274790.0
20130129,2358.977,0.5315,141853934.0,2675.866,0.9051,101040229.0
20130130,2382.475,0.9961,149878907.0,2688.711,0.48,99874990.0
20130131,2385.422,0.1237,139707892.0,2686.882,-0.068,96740101.0
20130201,2419.02,1.4085,140818172.0,2743.324,2.1007,103879515.0
20130204,2428.154,0.3776,167551402.0,2748.028,0.1715,127939179.0
20130205,2433.13,0.2049,150754505.0,2771.675,0.8605,116130819.0
20130206,2434.477,0.0554,116579966.0,2775.844,0.1504,82779271.0
20130207,2418.53,-0.655,120008634.0,2759.87,-0.5755,89978142.0
20130208,2432.402,0.5736,109070386.0,2771.725,0.4295,77429644.0
20130218,2421.558,-0.4458,116174994.0,2737.471,-1.2358,76438227.0
20130219,2382.914,-1.5958,123473334.0,2685.606,-1.8946,80626431.0
20130220,2397.178,0.5986,110280577.0,2702.635,0.6341,70019377.0
20130221,2325.951,-2.9713,144059478.0,2610.549,-3.4073,100657984.0
20130222,2314.164,-0.5068,96981828.0,2596.604,-0.5342,60204852.0
20130225,2325.819,0.5036,88367374.0,2604.96,0.3218,53161942.0
20130226,2293.341,-1.3964,117638667.0,2567.595,-1.4344,80003065.0
20130227,2313.22,0.8668,97824887.0,2594.677,1.0548,63226743.0
20130228,2365.593,2.2641,126950494.0,2673.327,3.0312,86922595.0
20130301,2359.506,-0.2573,120312752.0,2668.836,-0.168,73343753.0
20130304,2273.404,-3.6492,161750025.0,2545.715,-4.6133,110619103.0
20130305,2326.306,2.327,131136598.0,2622.807,3.0283,89661152.0
20130306,2347.179,0.8973,141333692.0,2650.202,1.0445,95829652.0
20130307,2324.293,-0.975,139756348.0,2619.479,-1.1593,94082666.0
20130308,2318.611,-0.2445,98794148.0,2606.927,-0.4792,59429557.0
20130311,2310.593,-0.3458,84111903.0,2592.372,-0.5583,50946436.0
20130312,2286.605,-1.0382,117664456.0,2555.615,-1.4179,71935141.0
20130313,2263.968,-0.99,90972788.0,2527.486,-1.1007,56430460.0
20130314,2270.277,0.2787,80294086.0,2534.273,0.2685,47605756.0
20130315,2278.401,0.3578,116477813.0,2539.873,0.221,81372185.0
20130318,2240.016,-1.6847,93122772.0,2502.493,-1.4717,59812778.0
20130319,2257.434,0.7776,87582105.0,2525.097,0.9033,54536476.0
20130320,2317.374,2.6552,131241284.0,2610.174,3.3693,90700622.0
20130321,2324.242,0.2964,119200910.0,2614.988,0.1844,69552756.0
20130322,2328.278,0.1736,101167299.0,2618.308,0.127,55647141.0
20130325,2326.715,-0.0671,97031526.0,2613.097,-0.199,56261402.0
20130326,2297.669,-1.2484,104449015.0,2575.05,-1.456,63962961.0
20130327,2301.259,0.1562,96331195.0,2583.53,0.3293,56906517.0
20130328,2236.302,-2.8227,127658698.0,2499.302,-3.2602,87578405.0
20130329,2236.621,0.0143,85565473.0,2495.083,-0.1688,52402137.0
20130401,2234.395,-0.0995,77411774.0,2493.187,-0.076,47346022.0
20130402,2227.74,-0.2978,89714323.0,2486.391,-0.2726,55684152.0
20130403,2225.295,-0.1098,81795267.0,2483.547,-0.1144,45564221.0
20130408,2211.592,-0.6158,86257470.0,2472.299,-0.4529,53296772.0
20130409,2225.775,0.6413,82896544.0,2489.43,0.6929,52389824.0
20130410,2226.126,0.0158,80619621.0,2485.309,-0.1655,47504913.0
20130411,2219.553,-0.2953,73632704.0,2477.876,-0.2991,42989958.0
20130412,2206.78,-0.5755,66846340.0,2462.112,-0.6362,39917278.0
20130415,2181.942,-1.1255,71632323.0,2436.818,-1.0273,46539734.0
20130416,2194.846,0.5914,79992178.0,2459.592,0.9346,55280613.0
20130417,2193.796,-0.0478,68314181.0,2458.473,-0.0455,44692164.0
20130418,2197.602,0.1735,71616927.0,2464.851,0.2594,42860707.0
20130419,2244.643,2.1406,109660556.0,2533.827,2.7984,75520876.0
20130422,2242.169,-0.1102,95233730.0,2530.67,-0.1246,62511883.0
20130423,2184.538,-2.5703,96541315.0,2449.471,-3.2086,60653982.0
20130424,2218.318,1.5463,91600261.0,2495.579,1.8824,63050916.0
20130425,2199.307,-0.857,96704188.0,2467.875,-1.1101,60557927.0
20130426,2177.912,-0.9728,76673970.0,2447.306,-0.8335,47123378.0
20130502,2174.123,-0.174,68337936.0,2449.639,0.0953,47016088.0
20130503,2205.497,1.4431,88583464.0,2492.912,1.7665,62330091.0
20130506,2231.166,1.1639,92268146.0,2525.983,1.3266,60418780.0
20130507,2235.575,0.1976,86452356.0,2529.938,0.1566,54490643.0
